Batch Status,Cycle End Time,DataLabel,Program Number
OK,2020-11-25 19:07:00,1243,17
OK,2020-11-25 21:11:00,1244,17
OK,2020-11-25 23:16:00,1245,16
Maintenance,2020-11-26 00:58:00,1246,2
Maintenance,2020-11-26 01:39:00,1247,1
OK,2020-11-26 02:30:00,1248,12
OK,2020-11-26 05:30:00,1249,17
OK,2020-11-26 12:54:00,1250,16
OK,2020-11-26 15:11:00,1251,16
OK,2020-11-26 17:12:00,1252,17
OK,2020-11-26 19:34:00,1253,16
OK,2020-11-26 21:44:00,1254,16
OK,2020-11-27 02:21:00,1255,17
OK,2020-11-27 05:12:00,1256,17
Maintenance,2020-11-27 08:52:00,1257,2
OK,2020-11-27 09:37:00,1258,12
OK,2020-11-27 10:15:00,1259,12
OK,2020-11-27 12:12:00,1260,17
OK,2020-11-27 14:45:00,1261,16
OK,2020-11-27 15:30:00,1262,12
Maintenance,2020-11-27 16:08:00,1263,1
Maintenance,2020-11-27 16:46:00,1264,1
Maintenance,2020-11-27 17:23:00,1265,1
OK,2020-11-27 19:29:00,1266,17
OK,2020-11-27 22:15:00,1267,16
Maintenance,2020-11-28 01:34:00,1268,2
Maintenance,2020-11-28 02:18:00,1269,1
OK,2020-11-28 03:09:00,1270,12
OK,2020-11-28 06:32:00,1271,17
OK,2020-11-28 09:19:00,1272,17
OK,2020-11-28 13:43:00,1273,17
OK,2020-11-28 16:09:00,1274,17
OK,2020-11-28 19:00:00,1275,17
OK,2020-11-28 21:24:00,1276,17
OK,2020-11-29 00:13:00,1277,16
Maintenance,2020-11-29 01:59:00,1278,2
Maintenance,2020-11-29 02:39:00,1279,1
OK,2020-11-29 03:31:00,1280,12
OK,2020-11-29 06:30:00,1281,17
OK,2020-11-29 11:15:00,1282,17
OK,2020-11-29 13:57:00,1283,17
OK,2020-11-29 16:08:00,1284,17
OK,2020-11-29 20:26:00,1285,16
Maintenance,2020-11-30 01:16:00,1286,2
Maintenance,2020-11-30 01:55:00,1287,1
OK,2020-11-30 04:28:00,1288,12
OK,2020-11-30 05:05:00,1289,12
OK,2020-11-30 12:24:00,1290,17
OK,2020-11-30 14:56:00,1291,17
OK,2020-11-30 17:31:00,1292,17
OK,2020-11-30 20:12:00,1293,16
OK,2020-11-30 22:57:00,1294,16
OK,2020-12-01 01:05:00,1295,16
Maintenance,2020-12-01 02:06:00,1296,2
Maintenance,2020-12-01 02:46:00,1297,1
OK,2020-12-01 03:26:00,1298,12
OK,2020-12-01 05:29:00,1299,16
OK,2020-12-01 06:55:00,1300,8
FAILED,2020-12-01 10:57:00,1301,17
OK,2020-12-01 13:34:00,1302,17
OK,2020-12-01 16:12:00,1303,17
OK,2020-12-01 19:11:00,1304,17
OK,2020-12-01 21:53:00,1305,17
OK,2020-12-01 23:55:00,1306,17
Maintenance,2020-12-02 02:59:00,1307,2
Maintenance,2020-12-02 03:34:00,1308,1
OK,2020-12-02 04:21:00,1309,12
OK,2020-12-02 06:21:00,1310,17
OK,2020-12-02 08:21:00,1311,17
OK,2020-12-02 11:17:00,1312,17
OK,2020-12-02 13:59:00,1313,17
OK,2020-12-02 16:20:00,1314,17
OK,2020-12-02 19:17:00,1315,16
OK,2020-12-02 21:49:00,1316,16
OK,2020-12-02 23:52:00,1317,17
OK,2020-12-03 13:20:00,1318,12
OK,2020-12-03 15:51:00,1319,16
OK,2020-12-03 18:17:00,1320,17
OK,2020-12-03 22:34:00,1321,16
OK,2020-12-04 12:39:00,1322,12
OK,2020-12-04 16:01:00,1323,16
OK,2020-12-04 19:11:00,1324,17
OK,2020-12-04 22:10:00,1325,17
OK,2020-12-05 00:13:00,1326,17
OK,2020-12-05 09:55:00,1327,16
OK,2020-12-05 10:39:00,1328,12
OK,2020-12-05 13:12:00,1329,16
OK,2020-12-06 08:29:00,1330,12
OK,2020-12-06 10:38:00,1331,16
Maintenance,2020-12-07 08:38:00,1332,1
OK,2020-12-07 09:26:00,1333,12
OK,2020-12-07 11:25:00,1334,17
OK,2020-12-07 15:16:00,1335,16
FAILED,2020-12-07 18:45:00,1336,16
OK,2020-12-08 00:47:00,1337,12
FAILED,2020-12-08 03:34:00,1338,16
Maintenance,2020-12-08 05:17:00,1339,2
FAILED,2020-12-08 09:08:00,1340,16
OK,2020-12-08 13:44:00,1341,11
OK,2020-12-08 16:01:00,1342,16
OK,2020-12-08 18:27:00,1343,16
OK,2020-12-08 20:49:00,1344,16
OK,2020-12-08 22:38:00,1345,8
OK,2020-12-09 05:36:00,1346,12
OK,2020-12-09 08:18:00,1347,17
OK,2020-12-09 10:34:00,1348,17
FAILED,2020-12-09 12:41:00,1349,16
Maintenance,2020-12-09 14:16:00,1350,2
OK,2020-12-09 20:21:00,1351,16
OK,2020-12-09 23:34:00,1352,16
OK,2020-12-10 01:47:00,1353,12
OK,2020-12-10 03:45:00,1354,16
OK,2020-12-10 08:51:00,1355,17
OK,2020-12-10 11:13:00,1356,17
OK,2020-12-10 15:36:00,1357,17
OK,2020-12-10 18:02:00,1358,16
OK,2020-12-10 20:58:00,1359,16
OK,2020-12-10 23:19:00,1360,17
OK,2020-12-11 01:54:00,1361,16
OK,2020-12-11 03:39:00,1362,12
OK,2020-12-11 06:03:00,1363,16
OK,2020-12-11 10:26:00,1364,16
OK,2020-12-11 14:54:00,1365,17
OK,2020-12-11 19:49:00,1366,16
OK,2020-12-12 13:02:00,1367,12
OK,2020-12-12 15:10:00,1368,17
OK,2020-12-12 17:42:00,1369,17
OK,2020-12-12 21:05:00,1370,17
OK,2020-12-13 00:15:00,1371,16
OK,2020-12-13 10:18:00,1372,12
OK,2020-12-13 15:12:00,1373,16
OK,2020-12-13 21:09:00,1374,17
Maintenance,2020-12-14 04:09:00,1375,2
Maintenance,2020-12-14 05:06:00,1376,1
OK,2020-12-14 05:53:00,1377,12
OK,2020-12-14 19:21:00,1378,16
OK,2020-12-14 22:00:00,1379,16
OK,2020-12-15 00:49:00,1380,16
Maintenance,2020-12-15 02:26:00,1381,2
Maintenance,2020-12-15 03:09:00,1382,1
OK,2020-12-15 04:00:00,1383,12
OK,2020-12-15 06:07:00,1384,16
OK,2020-12-15 07:39:00,1385,8
OK,2020-12-15 14:20:00,1386,16
OK,2020-12-15 18:20:00,1387,17
OK,2020-12-16 09:09:00,1388,12
OK,2020-12-16 18:46:00,1389,16
OK,2020-12-16 21:28:00,1390,17
OK,2020-12-17 00:05:00,1391,16
OK,2020-12-17 00:52:00,1392,12
OK,2020-12-17 03:21:00,1393,16
OK,2020-12-17 15:27:00,1394,16
OK,2020-12-17 18:36:00,1395,16
OK,2020-12-17 21:26:00,1396,17
OK,2020-12-17 23:43:00,1397,16
OK,2020-12-18 10:11:00,1398,12
OK,2020-12-18 13:10:00,1399,16
OK,2020-12-18 16:53:00,1400,17
OK,2020-12-18 20:00:00,1401,17
OK,2020-12-18 22:24:00,1402,17
OK,2020-12-19 08:55:00,1403,12
OK,2020-12-19 12:05:00,1404,16
OK,2020-12-19 15:36:00,1405,17
OK,2020-12-19 17:59:00,1406,17
OK,2020-12-19 20:30:00,1407,16
OK,2020-12-19 23:54:00,1408,17
Maintenance,2020-12-20 02:55:00,1409,2
Maintenance,2020-12-20 04:24:00,1410,1
OK,2020-12-20 05:23:00,1411,12
OK,2020-12-20 08:04:00,1412,17
OK,2020-12-20 10:46:00,1413,17
OK,2020-12-20 13:33:00,1414,17
Maintenance,2020-12-21 08:14:00,1415,1
OK,2020-12-21 09:31:00,1416,12
OK,2020-12-21 11:49:00,1417,17
OK,2020-12-21 14:54:00,1418,16
OK,2020-12-21 17:17:00,1419,16
OK,2020-12-21 19:31:00,1420,17
OK,2020-12-21 23:54:00,1421,16
OK,2020-12-22 01:26:00,1422,12
OK,2020-12-22 03:29:00,1423,17
OK,2020-12-22 14:47:00,1424,16
OK,2020-12-22 17:52:00,1425,17
OK,2020-12-22 22:53:00,1426,16
OK,2020-12-23 11:10:00,1427,12
OK,2020-12-23 15:04:00,1428,17
OK,2020-12-23 20:01:00,1429,16
OK,2020-12-23 23:28:00,1430,17
OK,2020-12-24 08:05:00,1431,12
OK,2020-12-24 10:08:00,1432,17
Emergency Failure,2020-12-24 13:36:00,1433,2
OK,2020-12-24 16:37:00,1434,16
OK,2020-12-24 18:51:00,1435,16
OK,2020-12-24 21:34:00,1436,16
Maintenance,2020-12-25 07:54:00,1437,2
OK,2020-12-25 10:38:00,1438,12
OK,2020-12-25 19:43:00,1439,17
OK,2020-12-25 22:42:00,1440,16
OK,2020-12-26 08:48:00,1441,12
OK,2020-12-26 14:47:00,1442,16
OK,2020-12-26 17:09:00,1443,16
OK,2020-12-26 19:45:00,1444,17
OK,2020-12-26 21:47:00,1445,17
OK,2020-12-26 23:48:00,1446,17
OK,2020-12-27 01:46:00,1447,17
OK,2020-12-27 11:20:00,1448,12
OK,2020-12-27 14:38:00,1449,17
FAILED,2020-12-27 17:02:00,1450,17
Maintenance,2020-12-27 18:39:00,1451,2
FAILED,2020-12-27 20:41:00,1452,16
Emergency Failure,2020-12-28 08:35:00,1453,1
Emergency Failure,2020-12-28 18:34:00,1454,1
Emergency Failure,2020-12-28 20:41:00,1455,1
Maintenance,2020-12-28 22:16:00,1456,2
Maintenance,2020-12-28 22:45:00,1457,1
OK,2020-12-29 01:30:00,1458,12
Emergency Failure,2020-12-29 01:55:00,1459,1
Maintenance,2020-12-29 12:51:00,1460,1
Maintenance,2020-12-29 13:43:00,1461,1
OK,2020-12-29 16:28:00,1462,16
OK,2020-12-29 19:03:00,1463,17
OK,2020-12-29 21:13:00,1464,17
OK,2020-12-29 22:47:00,1465,8
OK,2020-12-30 00:59:00,1466,16
OK,2020-12-30 01:47:00,1467,12
OK,2020-12-30 03:56:00,1468,16
OK,2020-12-30 06:31:00,1469,16
OK,2020-12-30 11:30:00,1470,17
OK,2020-12-30 14:37:00,1471,16
OK,2020-12-30 20:16:00,1472,16
OK,2020-12-30 22:38:00,1473,16
Maintenance,2020-12-31 08:26:00,1474,1
OK,2020-12-31 09:22:00,1475,12
OK,2020-12-31 12:15:00,1476,17
OK,2020-12-31 15:24:00,1477,17
OK,2020-12-31 18:21:00,1478,16
OK,2020-12-31 20:58:00,1479,16
OK,2020-12-31 23:59:00,1480,16
OK,2021-01-01 01:03:00,1481,12
OK,2021-01-01 03:13:00,1482,16
OK,2021-01-01 05:55:00,1483,16
Maintenance,2021-01-01 07:19:00,1484,2
Maintenance,2021-01-01 07:59:00,1485,1
OK,2021-01-01 10:14:00,1486,16
OK,2021-01-01 12:42:00,1487,17
OK,2021-01-01 14:21:00,1488,8
OK,2021-01-01 18:28:00,1489,17
OK,2021-01-01 20:44:00,1490,17
OK,2021-01-01 23:23:00,1491,16
OK,2021-01-02 09:25:00,1492,12
OK,2021-01-03 10:03:00,1493,12
OK,2021-01-03 12:41:00,1494,17
OK,2021-01-03 15:18:00,1495,17
OK,2021-01-03 18:05:00,1496,16
OK,2021-01-03 20:22:00,1497,17
OK,2021-01-04 01:45:00,1498,16
OK,2021-01-04 02:41:00,1499,12
OK,2021-01-04 06:28:00,1500,16
Maintenance,2021-01-04 08:05:00,1501,1
OK,2021-01-04 10:19:00,1502,17
OK,2021-01-04 14:16:00,1503,17
OK,2021-01-04 17:18:00,1504,17
OK,2021-01-04 19:49:00,1505,17
OK,2021-01-04 22:06:00,1506,16
OK,2021-01-05 00:18:00,1507,16
OK,2021-01-05 03:53:00,1508,12
OK,2021-01-05 08:54:00,1509,16
OK,2021-01-05 10:26:00,1510,8
OK,2021-01-05 13:36:00,1511,16
OK,2021-01-05 20:13:00,1512,17
OK,2021-01-06 08:51:00,1513,12
OK,2021-01-06 11:44:00,1514,16
OK,2021-01-06 14:35:00,1515,17
OK,2021-01-06 17:14:00,1516,16
OK,2021-01-07 01:56:00,1517,12
OK,2021-01-07 05:04:00,1518,16
OK,2021-01-07 12:43:00,1519,16
OK,2021-01-07 15:02:00,1520,17
OK,2021-01-07 18:46:00,1521,16
OK,2021-01-08 03:27:00,1522,12
OK,2021-01-08 05:48:00,1523,16
OK,2021-01-08 13:42:00,1524,17
OK,2021-01-08 17:53:00,1525,16
Maintenance,2021-01-08 20:12:00,1526,2
Maintenance,2021-01-08 21:26:00,1527,1
OK,2021-01-09 01:05:00,1528,12
OK,2021-01-09 04:41:00,1529,16
Maintenance,2021-01-09 08:49:00,1530,2
Maintenance,2021-01-09 09:26:00,1531,1
OK,2021-01-09 10:17:00,1532,12
OK,2021-01-09 11:02:00,1533,12
OK,2021-01-09 11:42:00,1534,12
OK,2021-01-09 14:15:00,1535,17
OK,2021-01-09 17:16:00,1536,17
OK,2021-01-09 20:08:00,1537,17
OK,2021-01-09 23:08:00,1538,16
Maintenance,2021-01-10 01:32:00,1539,2
Maintenance,2021-01-10 02:08:00,1540,1
OK,2021-01-10 02:55:00,1541,12
OK,2021-01-10 09:23:00,1542,17
OK,2021-01-10 11:52:00,1543,17
OK,2021-01-10 15:22:00,1544,17
OK,2021-01-10 19:26:00,1545,17
OK,2021-01-10 21:32:00,1546,17
OK,2021-01-10 23:29:00,1547,17
OK,2021-01-11 01:29:00,1548,16
Maintenance,2021-01-11 02:56:00,1549,2
Maintenance,2021-01-11 03:31:00,1550,1
OK,2021-01-11 06:18:00,1551,17
OK,2021-01-11 09:18:00,1552,17
OK,2021-01-11 16:24:00,1553,17
OK,2021-01-11 19:00:00,1554,17
OK,2021-01-11 21:10:00,1555,17
OK,2021-01-11 23:23:00,1556,17
OK,2021-01-12 01:28:00,1557,17
Maintenance,2021-01-12 02:55:00,1558,2
Maintenance,2021-01-12 03:32:00,1559,1
OK,2021-01-12 04:14:00,1560,12
OK,2021-01-12 06:10:00,1561,17
OK,2021-01-12 08:51:00,1562,17
OK,2021-01-12 12:02:00,1563,17
OK,2021-01-12 17:31:00,1564,17
OK,2021-01-12 19:50:00,1565,17
OK,2021-01-12 21:24:00,1566,8
OK,2021-01-12 23:35:00,1567,17
OK,2021-01-13 01:38:00,1568,17
Maintenance,2021-01-13 03:04:00,1569,2
Maintenance,2021-01-13 04:50:00,1570,1
OK,2021-01-13 05:33:00,1571,12
OK,2021-01-13 09:11:00,1572,17
OK,2021-01-13 11:20:00,1573,17
OK,2021-01-13 13:54:00,1574,17
OK,2021-01-13 16:45:00,1575,17
OK,2021-01-13 19:11:00,1576,17
OK,2021-01-13 21:43:00,1577,17
OK,2021-01-14 01:20:00,1578,17
OK,2021-01-14 03:49:00,1579,12
OK,2021-01-14 05:46:00,1580,17
OK,2021-01-14 08:16:00,1581,16
OK,2021-01-14 10:34:00,1582,17
OK,2021-01-14 20:17:00,1583,17
OK,2021-01-15 13:51:00,1584,12
OK,2021-01-15 18:04:00,1585,16
Maintenance,2021-01-16 14:02:00,1586,2
OK,2021-01-17 01:55:00,1587,17
OK,2021-01-17 03:19:00,1588,12
OK,2021-01-17 05:29:00,1589,16
OK,2021-01-17 08:14:00,1590,16
OK,2021-01-17 16:45:00,1591,17
OK,2021-01-18 01:23:00,1592,17
Maintenance,2021-01-18 09:41:00,1593,1
OK,2021-01-18 10:45:00,1594,12
OK,2021-01-18 15:11:00,1595,16
OK,2021-01-18 17:16:00,1596,16
OK,2021-01-18 19:19:00,1597,16
OK,2021-01-18 21:22:00,1598,16
OK,2021-01-18 23:53:00,1599,17
OK,2021-01-19 02:02:00,1600,12
OK,2021-01-19 04:42:00,1601,16
OK,2021-01-19 08:52:00,1602,8
OK,2021-01-20 08:24:00,1603,12
OK,2021-01-20 11:05:00,1604,17
OK,2021-01-20 13:51:00,1605,17
OK,2021-01-20 16:02:00,1606,17
OK,2021-01-20 20:47:00,1607,17
OK,2021-01-20 22:48:00,1608,16
OK,2021-01-21 01:55:00,1609,16
OK,2021-01-21 03:01:00,1610,12
OK,2021-01-21 05:27:00,1611,17
OK,2021-01-21 15:25:00,1612,16
OK,2021-01-21 18:19:00,1613,16
OK,2021-01-21 22:37:00,1614,16
OK,2021-01-22 00:40:00,1615,12
OK,2021-01-22 03:07:00,1616,17
OK,2021-01-22 05:35:00,1617,17
OK,2021-01-22 15:21:00,1618,16
OK,2021-01-22 22:58:00,1619,17
OK,2021-01-23 01:44:00,1620,17
OK,2021-01-23 09:50:00,1621,17
OK,2021-01-23 16:47:00,1622,17
OK,2021-01-23 23:03:00,1623,16
OK,2021-01-24 01:24:00,1624,17
OK,2021-01-24 02:10:00,1625,12
OK,2021-01-24 04:41:00,1626,17
OK,2021-01-24 08:25:00,1627,16
OK,2021-01-24 12:20:00,1628,16
OK,2021-01-24 17:06:00,1629,17
Maintenance,2021-01-25 07:03:00,1630,1
OK,2021-01-25 08:47:00,1631,12
OK,2021-01-25 12:01:00,1632,16
OK,2021-01-25 14:06:00,1633,16
OK,2021-01-25 19:34:00,1634,16
OK,2021-01-25 21:51:00,1635,16
OK,2021-01-26 01:42:00,1636,17
OK,2021-01-26 02:27:00,1637,12
OK,2021-01-26 04:53:00,1638,16
OK,2021-01-26 11:17:00,1639,17
OK,2021-01-26 13:24:00,1640,17
OK,2021-01-26 16:00:00,1641,16
OK,2021-01-26 17:22:00,1642,8
OK,2021-01-26 23:52:00,1643,16
OK,2021-01-27 08:44:00,1644,12
OK,2021-01-27 19:57:00,1645,17
OK,2021-01-27 22:31:00,1646,16
OK,2021-01-28 08:25:00,1647,12
OK,2021-01-28 12:01:00,1648,16
OK,2021-01-28 14:30:00,1649,16
OK,2021-01-28 17:05:00,1650,16
OK,2021-01-28 19:36:00,1651,16
OK,2021-01-29 02:26:00,1652,12
OK,2021-01-29 04:39:00,1653,16
OK,2021-01-29 07:08:00,1654,16
OK,2021-01-29 12:01:00,1655,16
OK,2021-01-30 00:46:00,1656,12
OK,2021-01-30 02:56:00,1657,16
OK,2021-01-30 05:31:00,1658,16
OK,2021-01-30 11:31:00,1659,16
OK,2021-01-30 14:03:00,1660,17
OK,2021-01-30 16:04:00,1661,17
Maintenance,2021-02-01 05:24:00,1662,1
OK,2021-02-01 06:20:00,1663,12
OK,2021-02-01 10:11:00,1664,17
OK,2021-02-01 12:11:00,1665,17
OK,2021-02-01 14:14:00,1666,16
OK,2021-02-01 16:46:00,1667,8
OK,2021-02-01 19:36:00,1668,16
OK,2021-02-02 00:11:00,1669,17
OK,2021-02-02 00:58:00,1670,12
OK,2021-02-02 03:48:00,1671,16
OK,2021-02-02 10:19:00,1672,8
OK,2021-02-02 12:50:00,1673,16
OK,2021-02-02 18:26:00,1674,17
OK,2021-02-02 22:06:00,1675,16
OK,2021-02-03 09:07:00,1676,12
OK,2021-02-03 13:11:00,1677,16
OK,2021-02-03 17:21:00,1678,16
OK,2021-02-03 20:05:00,1679,16
OK,2021-02-03 22:23:00,1680,17
OK,2021-02-04 07:15:00,1681,12
OK,2021-02-04 09:40:00,1682,16
OK,2021-02-04 11:58:00,1683,16
OK,2021-02-04 20:59:00,1684,17
OK,2021-02-04 23:30:00,1685,17
OK,2021-02-05 01:47:00,1686,16
OK,2021-02-05 02:46:00,1687,12
OK,2021-02-05 05:25:00,1688,16
OK,2021-02-05 12:09:00,1689,16
OK,2021-02-05 14:33:00,1690,17
OK,2021-02-05 23:07:00,1691,17
OK,2021-02-06 01:14:00,1692,17
OK,2021-02-06 02:23:00,1693,12
OK,2021-02-06 04:46:00,1694,16
OK,2021-02-06 11:52:00,1695,17
OK,2021-02-07 11:35:00,1696,12
OK,2021-02-07 14:00:00,1697,17
OK,2021-02-07 18:22:00,1698,17
Maintenance,2021-02-08 07:03:00,1699,1
OK,2021-02-08 08:32:00,1700,12
OK,2021-02-08 12:48:00,1701,16
OK,2021-02-08 15:09:00,1702,16
OK,2021-02-08 18:34:00,1703,16
OK,2021-02-08 20:43:00,1704,17
OK,2021-02-08 23:25:00,1705,16
OK,2021-02-09 07:25:00,1706,12
OK,2021-02-09 12:13:00,1707,16
OK,2021-02-09 20:29:00,1708,17
OK,2021-02-09 23:06:00,1709,17
OK,2021-02-10 08:05:00,1710,12
OK,2021-02-10 10:04:00,1711,17
OK,2021-02-10 12:39:00,1712,16
OK,2021-02-10 22:23:00,1713,17
OK,2021-02-11 12:20:00,1714,16
OK,2021-02-11 14:34:00,1715,16
OK,2021-02-11 18:47:00,1716,16
OK,2021-02-11 21:10:00,1717,16
OK,2021-02-12 10:08:00,1718,12
OK,2021-02-12 12:44:00,1719,16
OK,2021-02-13 11:47:00,1720,12
OK,2021-02-13 15:28:00,1721,16
OK,2021-02-13 21:00:00,1722,16
OK,2021-02-15 10:42:00,1723,12
OK,2021-02-15 12:46:00,1724,16
OK,2021-02-15 19:07:00,1725,16
OK,2021-02-15 21:33:00,1726,16
OK,2021-02-16 10:39:00,1727,12
OK,2021-02-16 12:38:00,1728,16
OK,2021-02-16 14:46:00,1729,17
OK,2021-02-16 16:58:00,1730,17
OK,2021-02-16 18:42:00,1731,8
OK,2021-02-16 21:08:00,1732,17
OK,2021-02-16 23:36:00,1733,16
OK,2021-02-17 09:08:00,1734,12
OK,2021-02-17 20:12:00,1735,16
OK,2021-02-18 09:07:00,1736,12
OK,2021-02-18 15:55:00,1737,16
OK,2021-02-18 18:57:00,1738,16
OK,2021-02-19 09:16:00,1739,12
OK,2021-02-20 10:03:00,1740,12
OK,2021-02-20 15:44:00,1741,16
OK,2021-02-20 18:38:00,1742,17
OK,2021-02-20 21:24:00,1743,16
Maintenance,2021-02-22 10:48:00,1744,1
OK,2021-02-22 12:19:00,1745,12
OK,2021-02-22 15:46:00,1746,17
OK,2021-02-22 18:12:00,1747,16
OK,2021-02-22 21:11:00,1748,16
OK,2021-02-23 10:10:00,1749,12
OK,2021-02-23 15:07:00,1750,16
OK,2021-02-23 17:18:00,1751,16
OK,2021-02-23 18:48:00,1752,8
OK,2021-02-24 09:25:00,1753,12
OK,2021-02-24 13:28:00,1754,17
OK,2021-02-24 15:52:00,1755,17
OK,2021-02-24 18:25:00,1756,16
OK,2021-02-25 10:06:00,1757,12
OK,2021-02-25 14:23:00,1758,16
OK,2021-02-25 18:59:00,1759,16
OK,2021-02-25 21:03:00,1760,16
OK,2021-02-25 23:23:00,1761,16
OK,2021-02-26 10:05:00,1762,12
OK,2021-02-28 11:44:00,1763,12
OK,2021-02-28 14:13:00,1764,17
OK,2021-02-28 16:53:00,1765,16
Maintenance,2021-03-01 09:19:00,1766,1
OK,2021-03-01 10:17:00,1767,12
OK,2021-03-01 18:09:00,1768,16
OK,2021-03-01 21:24:00,1769,16
OK,2021-03-02 08:59:00,1770,12
OK,2021-03-02 10:28:00,1771,8
OK,2021-03-02 13:00:00,1772,16
OK,2021-03-02 15:39:00,1773,17
OK,2021-03-03 09:05:00,1774,12
OK,2021-03-03 17:54:00,1775,17
OK,2021-03-03 19:59:00,1776,17
OK,2021-03-03 22:08:00,1777,17
OK,2021-03-04 08:43:00,1778,12
OK,2021-03-04 11:55:00,1779,16
OK,2021-03-04 15:01:00,1780,17
OK,2021-03-04 19:27:00,1781,16
OK,2021-03-04 21:36:00,1782,16
OK,2021-03-05 09:51:00,1783,12
OK,2021-03-05 13:43:00,1784,16
OK,2021-03-05 18:14:00,1785,17
OK,2021-03-06 10:05:00,1786,12
OK,2021-03-07 11:34:00,1787,12
OK,2021-03-07 16:20:00,1788,17
OK,2021-03-07 18:27:00,1789,16
Maintenance,2021-03-08 09:35:00,1790,1
OK,2021-03-08 10:39:00,1791,12
OK,2021-03-08 18:32:00,1792,16
OK,2021-03-08 20:38:00,1793,16
OK,2021-03-09 09:21:00,1794,12
OK,2021-03-09 10:56:00,1795,8
OK,2021-03-09 15:01:00,1796,16
OK,2021-03-10 10:31:00,1797,12
OK,2021-03-10 15:30:00,1798,16
OK,2021-03-10 19:21:00,1799,16
Maintenance,2021-03-11 20:34:00,1800,1
OK,2021-03-12 11:02:00,1801,12
OK,2021-03-12 13:16:00,1802,16
OK,2021-03-12 16:12:00,1803,16
OK,2021-03-12 18:43:00,1804,16
OK,2021-03-13 10:55:00,1805,12
OK,2021-03-14 10:01:00,1806,12
OK,2021-03-14 16:39:00,1807,16
Maintenance,2021-03-15 12:19:00,1808,1
OK,2021-03-15 13:08:00,1809,12
OK,2021-03-15 15:31:00,1810,16
OK,2021-03-15 20:22:00,1811,16
OK,2021-03-15 23:09:00,1812,16
OK,2021-03-16 11:42:00,1813,8
OK,2021-03-17 12:21:00,1814,12
OK,2021-03-17 16:48:00,1815,16
OK,2021-03-17 20:37:00,1816,16
OK,2021-03-18 10:38:00,1817,12
OK,2021-03-18 12:54:00,1818,16
OK,2021-03-18 20:09:00,1819,16
OK,2021-03-18 23:00:00,1820,16
Maintenance,2021-03-22 18:25:00,1821,1
OK,2021-03-22 19:18:00,1822,12
OK,2021-03-22 21:28:00,1823,16
OK,2021-03-23 00:32:00,1824,16
OK,2021-03-23 02:17:00,1825,12
OK,2021-03-23 04:15:00,1826,16
OK,2021-03-23 06:46:00,1827,8
OK,2021-03-23 14:33:00,1828,16
OK,2021-03-24 16:18:00,1829,12
OK,2021-03-24 17:08:00,1830,12
OK,2021-03-24 20:06:00,1831,17
OK,2021-03-25 15:43:00,1832,12
OK,2021-03-25 17:52:00,1833,16
OK,2021-03-25 21:15:00,1834,16
OK,2021-03-25 23:31:00,1835,16
OK,2021-03-26 01:36:00,1836,16
OK,2021-03-27 11:45:00,1837,12
OK,2021-03-27 15:21:00,1838,16
Maintenance,2021-03-29 08:15:00,1839,1
OK,2021-03-29 09:06:00,1840,12
OK,2021-03-29 12:10:00,1841,16
OK,2021-03-29 17:44:00,1842,16
OK,2021-03-29 20:04:00,1843,16
OK,2021-03-30 12:06:00,1844,12
OK,2021-03-30 13:38:00,1845,8
OK,2021-03-31 09:35:00,1846,12
OK,2021-03-31 15:30:00,1847,16
OK,2021-04-01 10:11:00,1848,12
OK,2021-04-01 11:49:00,1849,8
OK,2021-04-01 14:29:00,1850,16
OK,2021-04-01 17:47:00,1851,16
OK,2021-04-01 20:52:00,1852,16
OK,2021-04-03 10:29:00,1853,12
OK,2021-04-03 13:18:00,1854,16
OK,2021-04-04 10:02:00,1855,12
OK,2021-04-04 13:10:00,1856,16
Maintenance,2021-04-05 11:02:00,1857,1
OK,2021-04-05 12:04:00,1858,12
OK,2021-04-05 14:37:00,1859,16
OK,2021-04-05 16:43:00,1860,16
